id,title,tags
6435,Practical Magic,"sally and gillian owens, born into a magical family, have mostly avoided witchcraft themselves. but when gillian's vicious boyfriend, jimmy angelov, dies unexpectedly, the owens sisters give themselves a crash course in hard magic. with policeman gary hallet growing suspicious, the girls struggle to resurrect angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line. drama, fantasy, comedy, sandrabullock, nicolekidman, evanrachelwood, goranvisnjic, stockardchanning, griffindunne"
108316,The Alarmist,"young tommy hudler decides to become a security systems salesman, and is an instant success. everything seems to be going great until he discovers there's more to this business and his boss heinrich than he previously suspected. comedy, davidarquette, stanleytucci, katecapshaw, marymccormack, triciavessey, evandunsky"
10683,Happiness,"the lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil. comedy, drama, janeadams, jonlovitz, philipseymourhoffman, dylanbaker, evansilverberg, toddsolondz"
63709,Reach The Rock,"a small town troublemaker (alessandro nivola), directionless and alienated, ends up spending a night in a jail cell, where he and the police chief (william sadler) engage in a battle of wills and wit. comedy, drama, williamsadler, alessandronivola, brucenorris, karensillas, brookelangton, williamryan"
9445,Apt Pupil,"neighborhood boy todd bowden discovers that an old man living on his block named arthur denker is nazi war criminal. bowden confronts denker and offers him a deal: bowden will not go to the authorities if denker tells him stories of the concentration camps in wwii... drama, thriller, ianmckellen, bradrenfro, davidschwimmer, brucedavison, anndowd, bryansinger"
2657,Pleasantville,"geeky teenager david and his popular twin sister, jennifer, get sucked into the black-and-white world of a 1950s tv sitcom called ""pleasantville,"" and find a world where everything is peachy keen all the time. but when jennifer's modern attitude disrupts pleasantville's peaceful but boring routine, she literally brings color into its life. fantasy, drama, comedy, tobeymaguire, reesewitherspoon, williamh.macy, joanallen, jeffdaniels, garyross"
9425,Soldier,"sergeant todd is a veteran soldier for an elite group of the armed forces. after being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. he soon interacts with a group of crash survivors who lead out a peaceful existence. the peace is broken as the new soldiers land on the planet to eliminate the colony, which sergeant todd must defend. action, war, science fiction, kurtrussell, jasonscottlee, jasonisaacs, connienielsen, seanpertwee, paulw.s.anderson"
32326,The Cruise,"affectionate portrait of tim ""speed"" levitch, a tour guide for manhattan's gray line double-decker buses. he talks fast, is in love with the city, and dispenses historical facts, architectural analysis, and philosophical musings in equal measures. he's reflective and funny about cruising: he loves it, got in it to meet women, and he'd quit work if he could. his personal life is disclosed in small documentary, timothy""speed""levitch, bennettmiller"
637,Life Is Beautiful,"a touching story of an italian book seller of jewish ancestry who lives in his own little fairy tale. his creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during world war ii. while locked up he tries to convince his son that the whole thing is just a game. comedy, drama, nicolettabraschi, robertobenigni, giorgiocantarini, giustinodurano, amerigofontani, robertobenigni"
8675,Orgazmo,"joe young is a devout mormon living in l.a. trying to raise enough money to go back to utah and marry his girlfriend, lisa. joe is spreading the word about the church of latter day saints one day when he's confronted by two burly bodyguards. a scuffle breaks out, and joe's martial arts skills impress maxxx orbison, who directs pornographic movies. comedy, treyparker, dianbachar, mattstone, ronjeremy, michaeldeanjacobs, treyparker"
125762,Shattered Image,"confusing realities surface in this paranoid film dealing with the fragile nature of a young woman (anne parillaud) recovering from rape and an apparent attempted suicide. in one reality, she is a killer destroyer of men. in another she is the new wife on a jamaican honeymoon with her husband (william baldwin), who is trying to help her recover. which is real is the question as the story unfolds. sin datos, williambaldwin, anneparillaud, lisannefalk, grahamgreene, bulleogier, raúlruiz"
20701,Tales from the Darkside: The Movie,"the first segment features an animated mummy stalking selected student victims; the second tale tells the story of a ""cat from hell"" who cannot be killed and leaves a trail of victims behind it; the third story is about a man who witnesses a bizarre killing and promises never to tell what he saw and the ""in-between"" bit is the story of a woman preparing to cook her newspaper boy for supper. thriller, comedy, fantasy, horror, deborahharry, matthewlawrence, christianslater, stevebuscemi, juliannemoore, johnharrison"
9945,Vampires,"the church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight. action, drama, fantasy, horror, thriller, jameswoods, danielbaldwin, sheryllee, thomasiangriffith, maximilianschell, johncarpenter"
73,American History X,"derek vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. through his brother, danny vineyard's narration, we learn that before going to prison, derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout l.a. and his actions greatly influenced danny. reformed and fresh out of prison, derek severs contact with the gang and becomes determined to keep danny from going down the same violent path as he did. drama, edwardnorton, edwardfurlong, beverlyd'angelo, averybrooks, jenniferlien, tonykaye"
18603,Hands on a Hard Body: The Documentary,"hands on a hard body: the documentary is a 1997 film documenting an endurance competition that took place in longview, texas. the yearly competition pits twenty-four contestants against each other to see who can keep their hand on a pickup truck for the longest amount of time. whoever endures the longest without leaning on the truck or squatting wins the truck. documentary, sindatos, s.r.bindler"
46889,Living Out Loud,"dramatic comedy about two unlikely people who find each other while looking for love. judith nelson (holly hunter) is suddenly single after discovering her husband of fifteen years, a successful doctor (martin donovan), has been having an affair with a younger woman. judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer liz bailey (queen latifah), who is full of advice on life and love. while out on the town, judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities ... which is when she notices pat (danny de vito), the elevator operator in her building. comedy, drama, romance, hollyhunter, dannydevito, queenlatifah, martindonovan, rachaelleighcook, richardlagravenese"
